ASIN,Overall_Rating,Review_Count,5Star,4Star,3Star,2Star,1Star
B0DQVSXFJG,5.0,3.0,75,0,0,0,25
B0DT9ZT6DX,,,65,27,4,2,2
B0DTJLDVSJ,,,0,0,0,0,0
B0DTJGDV7L,4.0,7.0,68,20,6,6,0
B0DMTSM7HP,,,0,0,0,0,0
B0DT9H1B1T,,,51,0,49,0,0
B0DT46M6NQ,4.8,18.0,90,10,0,0,0
B0DT933GQB,4.0,1.0,51,49,0,0,0
B0DT3GH6KG,3.4,17.0,62,0,9,5,24
B0DRYNZWL1,5.0,1.0,100,0,0,0,0
B0DRCBXC91,5.0,11.0,100,0,0,0,0
B0DK4MD7NH,4.6,18.0,62,38,0,0,0
B0DQSRZ65D,5.0,2.0,100,0,0,0,0
B0DT9P2C83,4.4,14.0,67,22,0,11,0
B0DGG9MHHQ,5.0,2.0,100,0,0,0,0
B0DTG4DXYR,,,90,10,0,0,0
B0DTJG37F6,4.7,136.0,80,13,4,2,1
B0DT5ZNNTY,,,0,0,0,0,0
B0DS56YX25,4.2,231.0,58,19,11,5,7
B0DTH9V9FJ,3.3,20.0,32,9,20,19,20
B0DS1YPJLV,,,59,31,0,10,0
B0DQWZQB1P,4.5,37.0,73,20,0,0,7
B0DQLDWPTG,5.0,7.0,74,26,0,0,0
B0DSFJW4M6,2.4,6.0,21,22,0,21,36
B0DS5GRHHC,,,0,0,0,0,0
B0DS8NJK6S,,,0,0,0,0,0
B0DRXYG7DZ,,,0,0,0,0,0
B0DTKWC5SH,4.8,154.0,92,5,2,0,1
B0DTKTTQDF,4.1,64.0,58,20,7,5,10
B0DMVYVDS8,4.7,9.0,68,22,0,0,10
B0DRTZ3ZP4,5.0,1.0,100,0,0,0,0
B0DSF2P2SH,1.0,1.0,0,0,0,0,100
B0DQV9C3H9,,,0,0,0,0,0
B0DPQZYD7P,5.0,1.0,100,0,0,0,0
B0DTDCCFFD,,,60,28,12,0,0
B0DKTD556L,5.0,1.0,51,0,0,0,49
B0DTF9YNCB,,,70,30,0,0,0
B0DTG4SJPK,,,0,0,0,0,0
B0DQ5SJMMW,5.0,1.0,100,0,0,0,0
B0DT19586Y,2.0,24.0,16,9,5,0,70
B0DQ5Q5FVW,4.5,2.0,51,49,0,0,0
B0DTHZZM6M,,,0,0,0,0,0
B0DPGYQNV9,,,0,0,0,0,0
B0DLKC11LJ,4.8,26.0,79,21,0,0,0
B0DQ3YYCLP,5.0,1.0,100,0,0,0,0
B0DSBT7WJG,,,0,0,0,0,0
B0DG8JNNKN,4.7,75.0,79,16,5,0,0
B0DQJF83J6,4.8,7.0,81,19,0,0,0
B0DRJPDY19,,,0,0,0,0,0
B0DRPH9K13,,,0,0,0,0,0
B0CQM3MHQ6,,,0,0,0,0,0
B0DRNJ96ZC,4.0,2.0,0,100,0,0,0
B0DNVY1763,,,0,0,0,0,0
B0DQ5B2XTG,5.0,2.0,35,22,22,0,21
B0DQLJTS5T,,,0,0,0,0,0
B0DSP3L772,,,0,0,0,0,0
B0DQGBCV1D,1.0,1.0,0,53,0,0,47
B0DSPL5CCG,,,0,0,0,0,0
B0DT7GV9NS,4.3,,63,19,9,3,6
B0DRM8GFPY,4.5,4.0,50,50,0,0,0
B0DSRWZ63V,,,0,0,0,0,0
B0DSHRJKMJ,,,0,0,0,0,0
B0DPP6FF2W,,,0,0,0,0,0
B0DP1X7C9C,,,0,0,0,0,0
B0DNM9YB4M,,,0,0,0,0,0
B0DRXM7KT7,3.4,4.0,34,34,0,0,32
B0DMJT41ML,5.0,3.0,100,0,0,0,0
B0DMJK3KQS,4.4,3.0,54,46,0,0,0
B0DPYZTPTT,4.0,2.0,34,33,33,0,0
B0DSW2GKWY,4.5,2.0,49,51,0,0,0
B0DQ3WKVPS,,,0,0,0,0,0
B0DS2R8FG3,,,0,0,0,0,0
B0DQLFQMJ6,,,0,0,0,0,0
B0DT8WN7J7,4.3,948.0,68,15,7,2,8
B0DM1GPL4S,2.4,11.0,16,14,16,0,54
B0DSMT2WSG,4.4,961.0,73,14,7,2,4
B0DSWD46XV,3.0,1.0,72,0,28,0,0
B0DSZJRVX9,,,0,0,0,0,0
B0DPR1FB8H,4.2,936.0,65,16,8,5,6
B0DST1RR8G,4.0,1.0,51,49,0,0,0
B0DSSZRM5L,,,0,0,0,0,0
B0DR7TWFQ7,5.0,4.0,65,18,0,0,17
B0DRG6QP67,,,0,0,0,0,0
B0DNTLHG2G,4.9,24.0,83,17,0,0,0
B0DRHTSHWM,,,0,0,0,0,0
B0DRFZN4FL,,,0,0,0,0,0
B0DRNDLVF1,,,0,0,0,0,0
B0DNSKKQN5,,,0,0,0,0,0
B0DSG3QYCL,4.8,15.0,79,21,0,0,0
B0DJWT5T9Z,4.9,34.0,87,13,0,0,0
B0DJWV8PBR,4.8,18.0,80,20,0,0,0
B0DQCRSGMN,4.1,17.0,54,14,24,0,8
B0DPGQ6BKM,4.3,,66,16,8,4,6
B0DQDWZG6F,4.5,2.0,52,48,0,0,0
B0DRG1XS12,,,0,0,0,0,0
B0DRYB8FX9,,,0,0,0,0,0
B0DPZTXJ9W,,,0,0,0,0,0
B0DPFVV9MY,,,0,0,100,0,0
B0DG8XJL3X,4.7,28.0,77,23,0,0,0
B0DMWF3LSL,,,0,0,0,0,0
B0DPYJZQMN,,,0,0,0,0,0
B0DSP9QLTY,4.0,1.0,0,100,0,0,0
B0DRYBCQZP,3.8,3.0,30,18,52,0,0
B0DSKJYKWP,,,0,0,0,0,0
B0DSWQ8QQL,5.0,7.0,0,0,0,0,100
B0DRTYZBSB,,,0,0,0,0,0
B0DS9KWPNF,5.0,3.0,75,0,25,0,0
B0DRX66S6L,4.0,1.0,54,46,0,0,0
B0DNW4ZQCY,,,0,0,0,0,0
B0DSG6SVRD,,,0,0,0,0,0
B0DJQGW761,4.3,76.0,63,22,5,4,6
B0DQBM5GWJ,,,0,0,0,0,0
B0DPK4MXHT,4.4,22.0,62,23,10,5,0
B0DMWFYN7M,,,100,0,0,0,0
B0DR2R7WWG,5.0,5.0,58,0,0,0,42
B0DSZRT891,,,0,0,0,0,0
B0DQ939Y4X,4.5,14.0,57,35,8,0,0
B0DQV85KT4,4.4,3.0,52,48,0,0,0
B0DPVDRHRF,,,0,0,0,0,0
B0D9476Q7K,4.5,,74,14,7,2,3
B0DK6QXTHP,4.2,15.0,59,24,11,0,6
B0DN1BNXGF,5.0,2.0,100,0,0,0,0
B0DPHPM65P,,,100,0,0,0,0
B0DNW56PXZ,4.5,2.0,49,51,0,0,0
B0DNYHQSFN,4.5,2.0,52,48,0,0,0
B0DR86MG3Q,3.5,2.0,0,49,51,0,0
B0DRBWKNMF,4.0,2.0,41,36,0,23,0
B0DSG6QR68,,,0,0,0,0,0
B0DS2L69KS,,,0,0,0,0,0
B0DSG6CVBT,,,0,0,0,0,0
B0DSG5JNXW,,,0,0,0,0,0
B0DS2NJXY9,,,0,0,0,0,0
B0DS2JS5ZG,,,0,0,0,0,0
B0DSG3V71Y,,,0,0,0,0,0
B0CWLBWRWZ,,,50,50,0,0,0
B0DSG3V5W8,,,0,0,0,0,0
B0DSG67FQX,,,0,0,0,0,0
B0DSG617Q8,,,0,0,0,0,0
B0DSG3V9JW,,,0,0,0,0,0
B0DSG4KTM4,,,0,0,0,0,0
B0DS791VJT,,,0,0,0,0,0
B0DSG6X8N2,,,0,0,0,0,0
B0DSLW4XM7,,,0,0,0,0,0
B0DS2KH1B4,,,0,0,0,0,0
B0DSG4P1PP,,,0,0,0,0,0
B0DSG65PQ3,,,0,0,0,0,0
B0DSG3S94C,,,0,0,0,0,0
B0DS2JDG5C,,,0,0,0,0,0
B0DS2LGLYM,,,0,0,0,0,0
B0DPVHLFN7,,,0,0,0,0,0
B0BP6QHQ2C,,,0,0,0,0,0
B0DS1YC6T2,5.0,12.0,50,50,0,0,0
B0DSPW466Z,4.1,403.0,63,15,9,3,10
B0DR8CCCVD,,,0,0,0,0,0
B0DSKHDSSJ,,,0,0,0,0,0
B0DL9HTZLD,2.8,3.0,26,0,0,0,74
B0DRHWVQTV,4.1,20.0,57,21,8,4,10
B0DQXXLB23,,,0,0,0,0,0
B0DQ4KNRZD,,,0,0,0,0,0
B0DRTY3MJ1,,,0,0,0,0,0
B0DRTX82JJ,,,0,0,0,0,0
B0DS1RWL54,,,0,0,0,0,0
B0DRTXNLN2,,,0,0,0,0,0
B0DS14YGSW,,,0,0,0,0,0
B0DSJ3W8NG,,,0,0,0,0,0
B0DS9TDQSK,,,100,0,0,0,0
B0DRTXBPCR,,,0,0,0,0,0
B0DQVZW2JM,,,0,0,0,0,0
B0DP1LLTFT,5.0,2.0,100,0,0,0,0
B0DJ1M4BV9,,,0,0,0,0,0
B0DPRVNL4M,,,0,0,0,0,0
B0DP8KP1PD,4.7,12.0,88,0,12,0,0
B0DB5TV8JS,,,0,0,0,0,0
B0DSP55ZVD,,,32,32,18,18,0
B0DPFDZCT3,4.2,43.0,64,18,8,0,10
B0DP6B4BBS,,,0,0,0,0,0
B0DP6K2VLC,,,0,0,0,0,0
B0DRBC324L,4.6,60.0,77,16,2,3,2
B0DS9MX6PS,,,0,0,0,0,0
B0DSD7HQWQ,,,0,0,0,0,0
B0DR8HMKHS,3.2,33.0,38,8,21,3,30
B0DRVCWT6Y,4.0,1.0,52,48,0,0,0
B0DPKN8JS2,,,0,0,0,0,0
B0DNN3FZLS,4.5,2.0,53,47,0,0,0
B0DQKL5V9F,4.8,24.0,84,16,0,0,0
B0DNSRCC35,,,100,0,0,0,0
B0DM5JL1KZ,5.0,1.0,100,0,0,0,0
B0DRBWQ35Z,4.7,9.0,55,45,0,0,0
B0DR11N3SK,5.0,4.0,72,0,0,0,28
B0DRYB2SGL,4.2,4.0,11,29,0,30,30
B0DMR8MQLM,,,0,0,0,0,0
B0DL331V5Y,4.3,125.0,66,17,8,3,6
B0DRW9G5QD,4.6,,80,13,4,1,2
B0DK3BFPK5,,,0,0,0,0,0
B0DKNDCHVY,,,0,0,0,0,0
B0DNS2MWGG,,,0,0,0,0,0
B0DPZ29M27,,,0,0,0,0,0
B0DQ3BCMTP,,,0,0,0,0,0
B0DQ9KKZT9,,,0,0,0,0,0
B0DQ7KXW1Q,,,0,0,0,0,0
B0DR5NN1G6,4.6,47.0,74,18,4,0,4
B0DRVFMMXS,4.0,2.0,0,100,0,0,0
B0DNSMPDDH,,,0,0,0,0,0
B0DQ65YBRJ,,,0,0,0,0,0
B0DQ5YP787,,,0,0,0,0,0
B0DQ66S5JV,,,0,0,0,0,0
B0DRFBFC95,,,0,0,0,0,0
B0DLLMP4NL,3.0,1.0,34,34,32,0,0
B0DNDTT9Z4,5.0,2.0,100,0,0,0,0
B0DSCJMGDQ,,,0,0,0,0,0
B0DNVPG97N,4.5,83.0,66,24,7,0,3
B0DDF3D5BP,5.0,2.0,100,0,0,0,0
B0DDZ4YBSQ,,,0,0,0,0,0
B0D98SLGNZ,,,0,0,0,0,0
B0DSDKFJQK,4.6,49.0,67,28,4,1,0
B0DPC8QW8Y,,,100,0,0,0,0
B0DJXS7PCZ,5.0,1.0,100,0,0,0,0
B0DPBXTCK5,,,0,0,0,0,0
B0DPCBZ6HJ,,,0,0,0,0,0
B0DS2C52BQ,,,100,0,0,0,0
B0DPB4DW79,,,0,0,0,0,0
B0DPB9CWLP,,,0,0,0,0,0
B0DPDLNRXK,,,0,0,0,0,0
B0DNPWRGBH,3.9,5.0,25,37,38,0,0
B0DN1GZXPJ,,,0,0,0,0,0
B0DNT2NXV6,,,0,0,0,0,0
B0DS5TRKB1,4.8,9.0,85,8,7,0,0
B0DRPHQGTK,,,0,0,0,0,0
B0DFHGDRY5,,,0,0,0,0,0
B0DRD8XJSJ,4.2,65.0,53,32,8,3,4
B0DFHDX5RT,,,0,0,0,0,0
B0DFH62RF7,,,0,0,0,0,0
B0DFH5X9WZ,,,0,0,0,0,0
B0DRPGD73Z,,,0,0,0,0,0
B0DFH68MNR,,,0,0,0,0,0
B0DRTV6HLG,,,0,0,0,0,0
B0DRPHJ65J,,,0,0,0,0,0
B0DRPFJKGV,,,0,0,0,0,0
B0DRPCWB81,,,0,0,0,0,0
B0DRPHZBMK,,,0,0,0,0,0
B0DRPHZHP3,,,0,0,0,0,0
B0DFH6YYCR,,,0,0,0,0,0
B0DRPHYDVJ,,,0,0,0,0,0
B0DMT41N25,3.0,1.0,0,0,49,0,51
B0DNDVBTP6,4.7,48.0,78,18,4,0,0
B0DS6DQ7YP,,,0,0,0,0,0
B0DS6CRPQC,,,0,0,0,0,0
B0DJ3HFKH2,5.0,1.0,100,0,0,0,0
B0DPN5LYX8,4.4,,65,19,10,3,3
B0DSBV79C5,,,0,0,0,0,0
B0DPMTZS84,,,0,0,0,0,0
B0DSBYV18J,,,0,0,0,0,0
B0DSBYKRX3,,,0,0,0,0,0
B0DNFF9GZ7,,,0,0,0,0,0
B0DPPYCNZ3,,,50,50,0,0,0
B0DQ7WQHKB,5.0,1.0,100,0,0,0,0
B0DP43K9XV,5.0,1.0,100,0,0,0,0
B0DPH5GX4F,4.5,3.0,48,52,0,0,0
B0DNJTYC34,4.6,12.0,77,11,12,0,0
B0DRV2XPQ8,5.0,1.0,100,0,0,0,0
B0DS5FLV49,,,0,0,0,0,0
B0DLW7CWSZ,5.0,1.0,63,0,0,0,37
B0DS8V8S15,,,0,0,0,0,0
B0DRHSZL7T,5.0,1.0,25,25,25,0,25
B0DS28H6HY,4.6,34.0,76,20,0,0,4
B0DRFXHBY7,,,0,0,0,0,0
B0DMDY1YBG,4.7,28.0,76,24,0,0,0
B0DN6HTBN1,4.4,198.0,68,20,8,2,2
B0DKNQQ9LT,,,0,0,0,0,0
B0DG5J6HQN,,,0,0,0,0,0
B0DS8CXQGS,,,0,0,0,0,0
B0DLWG4FNY,,,0,0,0,0,0
B0DNDT4T9P,4.0,1.0,58,42,0,0,0
B0DRNVDW38,4.6,3.0,84,16,0,0,0
B0DQTX16TT,4.9,273.0,87,5,4,2,2
B0DR8VR6WW,3.0,16.0,39,23,6,6,26
B0DQWR5198,4.1,9.0,62,14,12,0,12
B0DR93YXW1,5.0,1.0,50,0,0,0,50
B0DRD4G972,4.3,21.0,63,24,8,0,5
B0DRN793MY,4.2,31.0,57,18,7,9,9
B0DRPQXZV9,4.4,22.0,61,29,0,10,0
B0DRG654G9,5.0,6.0,85,0,0,15,0
B0DPFCRR87,4.5,2.0,52,48,0,0,0
B0DR2MLDPJ,,,0,0,0,0,0
B0DS29XD27,3.8,5.0,60,20,0,0,20
B0DRCKQ6T7,3.3,8.0,34,22,13,13,18
B0DS66VVRY,,,0,0,0,0,0
B0DS6DQK7J,,,0,0,0,0,0
B0DS59ZGDH,,,0,0,0,0,0
B0DLW5B6CQ,5.0,1.0,100,0,0,0,0
B0DNDNQRRJ,3.5,2.0,0,49,51,0,0
B0DNDPN349,5.0,1.0,100,0,0,0,0
B0DNLSLXK9,5.0,1.0,100,0,0,0,0
B0DNLS1BNN,,,0,0,0,0,0
B0DRDC5857,5.0,11.0,76,12,0,0,12
B0DRD48CF2,4.5,5.0,78,0,22,0,0
B0DP6JNJRY,,,0,0,0,0,0
B0DP438KRP,3.0,1.0,0,0,100,0,0
B0DP3T2H9N,4.4,3.0,38,62,0,0,0
B0DPHLQVS3,,,0,0,0,0,0
B0DQ7VSS1F,4.5,46.0,68,15,11,2,4
B0DQ27JLRF,5.0,1.0,100,0,0,0,0
B0DLT3MB9P,5.0,6.0,78,0,0,0,22
B0DJS9NNLJ,4.7,76.0,73,25,2,0,0
B0DQQC3MM6,,,0,0,0,0,0
B0DRTXGJ7C,5.0,1.0,0,0,0,0,0
B0D7H3MRDC,4.5,27.0,68,24,8,0,0
B0DNHCFLPL,1.0,1.0,0,0,51,0,49
B0DNHDGQWH,5.0,1.0,100,0,0,0,0
B0DP63NCVW,,,0,0,0,0,100
B0DRYLK8GP,,,0,0,0,0,0
B0DRYKJBW6,,,0,0,0,0,0
B0DLBQYPJ2,5.0,2.0,100,0,0,0,0
B0DLBXJWPF,5.0,1.0,100,0,0,0,0
B0DK2THSBL,,,0,0,0,0,0
B0DKNK44JZ,,,0,0,0,0,0
B0DKNR8933,3.0,3.0,25,26,24,0,25
B0DKNDP717,3.0,5.0,21,20,20,20,19
B0DLGLNMWL,4.5,2.0,50,50,0,0,0
B0DNJT38CZ,,,100,0,0,0,0
B0DK5JMQJT,4.0,1.0,0,100,0,0,0
B0DP2B3BBG,,,0,0,0,0,0
B0DQTVSQXF,2.4,10.0,57,0,0,0,43
B0DPMBXW4Z,5.0,1.0,45,0,28,27,0
B0DRVQYM9P,,,0,0,0,0,0
B0DLGS1PSS,4.6,49.0,75,15,0,6,4
B0DMSG229S,,,0,0,0,0,0
B0DJXYDPJQ,4.3,127.0,63,18,11,5,3
B0DM23898H,5.0,1.0,100,0,0,0,0
B0DLWL67SC,,,50,50,0,0,0
B0DM242LGC,4.3,8.0,59,26,0,15,0
B0DM8GC2P5,4.8,62.0,79,18,0,3,0
B0DHVH3GLS,4.4,,71,14,8,3,4
B0DJVGNPGF,4.5,50.0,72,17,3,4,4
B0D4QLM1RM,4.0,9.0,51,32,0,0,17
B0DRTW45FV,,,0,0,0,0,0
B0DMNHGWSV,2.7,6.0,17,13,17,27,26
B0DMJN4VY5,3.0,5.0,49,0,18,0,33
B0DR2C6BM5,5.0,1.0,100,0,0,0,0
B0DRGVPZBB,5.0,7.0,100,0,0,0,0
B0DRBG391P,3.7,3.0,37,21,0,21,21
B0DPSYWYJK,4.0,2.0,48,0,52,0,0
B0DRK5GQPP,4.0,1.0,51,49,0,0,0
B0DRJDB6CT,,,0,0,0,0,0
B0CMZBHJGK,,,0,0,0,0,0
B0DN8JWV4H,5.0,1.0,100,0,0,0,0
B0DN9MTHNZ,4.2,26.0,52,31,5,6,6
B0DRGK38SD,4.0,1.0,0,100,0,0,0
B0DRFNS617,4.6,22.0,71,23,6,0,0
B0DLFNMCMH,4.2,3.0,79,0,21,0,0
B0DP4487ZM,5.0,1.0,100,0,0,0,0
B0DJ2QYLKK,5.0,1.0,95,0,5,0,0
B0DPMF6Z7B,,,0,0,0,0,0
B0DF2Q4YQT,5.0,4.0,100,0,0,0,0
B0DRNSSKS8,,,0,0,0,0,0
B0DRN81541,4.3,33.0,52,35,9,4,0
B0DNQGVXBS,3.6,4.0,46,26,0,0,28
B0DNJF99SQ,3.6,4.0,45,0,27,28,0
B0D9NJ7757,4.6,320.0,80,10,3,2,5
B0DPX4XDGW,,,0,0,0,0,0
B0DQD4XB5F,,,0,0,0,0,0
B0DRF6DTTH,4.1,140.0,59,20,7,2,12
B0DRGGR4ZT,5.0,3.0,74,0,0,26,0
B0DQ4NX66J,4.2,34.0,59,22,9,6,4
B09R823ZL6,4.6,169.0,76,14,5,3,2
B0DJNGK56T,3.3,75.0,40,11,20,6,23
B0CWV3STNH,,,0,0,0,0,0
B0DRJL67MR,,,0,0,0,0,0
B0DL36C5H9,5.0,3.0,100,0,0,0,0
B0DNM4SZZL,4.5,2.0,48,52,0,0,0
B0DNZ7BHQN,2.0,1.0,0,0,0,100,0
B0DRC6VZQB,,,0,0,0,0,0
B0DJQZN6JX,4.1,35.0,66,9,6,8,11
B0DRJ219QM,,,0,0,0,0,0
B0DRJ1K6YB,,,0,0,0,0,0
B0DP4ZY9RY,5.0,1.0,62,38,0,0,0
B0DRG3V9DY,4.6,40.0,72,16,10,0,2
B0DR7J7M6G,,,0,0,0,0,0
B0DR8J9L33,4.8,8.0,79,21,0,0,0
B0DQNN5GM5,4.8,7.0,86,14,0,0,0
B0DRG9SRXL,5.0,1.0,100,0,0,0,0
B0DRFVSLPG,,,0,0,0,0,0
B0DMJB2YGN,5.0,2.0,100,0,0,0,0
B0DMSW17LC,,,0,0,0,0,0
B0DMDKD748,5.0,3.0,100,0,0,0,0
B0DN9P1G8F,5.0,3.0,37,16,16,16,15
B0DQ2JK953,5.0,4.0,100,0,0,0,0
B0DMT5B4F4,3.5,11.0,45,16,9,19,11
B0DF7LLY9L,4.2,722.0,57,22,13,3,5
B0DQXRPNR8,,,0,0,0,0,0
B0DPVCKKT1,4.7,9.0,73,27,0,0,0
B0DQD52BD2,5.0,1.0,100,0,0,0,0
B0DJ319CYG,2.0,1.0,0,0,0,50,50
B0DKVZRX69,4.6,67.0,77,15,5,0,3
B0DPFDZKD9,5.0,2.0,100,0,0,0,0
B0DPV91YH4,4.7,8.0,68,32,0,0,0
B0DM9C7HQZ,,,0,0,0,0,0
B0DKK3NRM1,4.2,73.0,52,32,9,2,5
B0DN62VH29,,,0,0,0,0,0
B0DL5FRLK2,,,0,0,0,0,0
B0DRC4H5DT,5.0,3.0,100,0,0,0,0
B0DM1VYMVG,4.0,298.0,52,21,12,7,8
B0DLB54XJB,3.3,5.0,11,30,0,29,30
B0DM5FMLCC,,,0,0,0,0,0
B0DGLZF25C,,,0,0,0,0,0
B0DJ26KJ7Z,4.3,131.0,68,15,9,1,7
B0DQTFLKSZ,,,0,0,0,0,0
B0DP4JC2LL,4.5,7.0,64,20,16,0,0
B0DQST2J91,,,100,0,0,0,0
B0DPHNCRRK,4.5,2.0,50,50,0,0,0
B0DMW5ZLG1,4.4,30.0,69,17,10,4,0
B0DQSP512Y,1.0,2.0,0,0,0,0,100
B0DMNHNHN2,,,0,0,0,0,0
B0DMNGR8J4,,,0,0,0,0,0
B0DMNG2Q4G,,,0,0,0,0,0
B0DMNJQHXL,,,0,0,0,0,0
B0DMNJBG3Y,,,0,0,0,0,0
B0DMNJ7QM9,,,0,0,0,0,0
B0DP4GMRGV,,,0,0,0,0,0
B0DMNGNS21,,,0,0,0,0,0
B0DMNG25DL,,,0,0,0,0,0
B0DMSQ1DF5,,,0,0,0,0,0
B0DMSVQ1LY,,,0,0,0,0,0
B0DMCQ8J83,4.5,2.0,54,46,0,0,0
B0DPRC3HR8,4.5,2.0,51,49,0,0,0
B0DQZVG1MT,2.5,2.0,0,51,0,0,49
B0DL587NRX,3.2,3.0,0,41,30,29,0
B0DN6KM3V1,,,0,0,0,0,0
B0DK77PQVP,,,100,0,0,0,0
B0DPG6GQVK,,,0,0,0,0,0
B0DP74MWTL,4.4,4.0,71,0,29,0,0
B0DPHQDQDC,5.0,1.0,100,0,0,0,0
B0DMVNVL9R,,,0,0,0,0,0
B0DHTF3ZHG,,,0,0,0,0,0
B0DQKY83MQ,4.8,11.0,75,25,0,0,0
B0DM21DC99,,,0,0,0,0,0
B0DLWL3T2S,,,0,0,0,0,0
B0DMJZ3291,,,0,0,0,0,0
B0DLWM1YC7,,,0,0,0,0,0
B0DM1XGNBW,,,0,0,0,0,0
B0DM1Q53VW,,,0,0,0,0,0
B0DM1TQ9WC,,,0,0,0,0,0
B0DM15626W,,,0,0,0,100,0
B0DFTTHJ1X,,,0,0,0,0,0
B0DJVV6WZJ,2.6,5.0,15,26,15,14,30
B0DHX88CD8,4.4,39.0,62,18,10,5,5
B0DKF6KCM2,4.7,54.0,79,12,5,4,0
B0DM8SXZC2,4.7,3.0,67,33,0,0,0
B0DPZWWGF5,3.0,11.0,36,15,0,15,34
B0DHR9K33R,,,0,0,0,0,0
B0DQGMK8YN,5.0,1.0,36,64,0,0,0
B0DPQ4NHP4,5.0,2.0,61,0,0,0,39
B0DHJ9JMTQ,4.5,24.0,60,29,6,0,5
B0DQTGY59H,,,0,0,0,0,0
B0DKSW4TRF,,,0,0,0,0,0
B0DMLXDPTD,4.4,30.0,71,5,12,8,4
B0DR2GB5QW,,,100,0,0,0,0
B0DKX7HW1T,3.3,9.0,19,19,33,18,11
B0DMVTMQLY,,,0,0,0,0,0
B0DR27RPZM,,,0,0,0,0,0
B0DNJQQYXF,,,0,0,0,0,0
B0DKNWZSRM,,,0,0,0,0,0
B0DGKQ681X,5.0,2.0,100,0,0,0,0
B0DLW3MZ55,4.0,2.0,0,100,0,0,0
B0DM5V6WG9,,,0,0,0,0,0
B0DM6373DQ,5.0,3.0,100,0,0,0,0
B0DNRXMP1J,2.2,4.0,31,0,0,0,69
B0DK8SFZY2,3.5,3.0,54,23,0,0,23
B0DQ8C728Y,,,0,0,0,0,0
B0DPGSQ55D,4.4,15.0,69,17,0,14,0
B0DPGRN94D,3.9,13.0,58,9,18,0,15
B0DQYR1HRR,4.5,2.0,64,36,0,0,0
B0DPGRZ878,4.9,26.0,94,6,0,0,0
B0DDPDLFTV,4.0,35.0,57,21,11,0,11
B0DPMCHRZ4,2.0,2.0,35,0,32,0,33
B0DQXYXBJ9,,,0,0,0,0,0
B0DQXV7FTD,5.0,1.0,100,0,0,0,0
B0DM1SJNFL,,,0,0,0,0,0
B0DN1BB6C6,,,0,0,0,0,0
B0DN16ZSS3,,,0,0,0,0,0
B0DM8RYX5M,3.5,2.0,0,54,46,0,0
B0DLWDVZ9V,2.8,3.0,0,59,0,0,41
B0DM1NFVQB,5.0,3.0,100,0,0,0,0
B0DKP2JQSQ,,,38,0,62,0,0
B0DQXC1QTH,,,0,0,0,0,0
B0DQWTYQ2L,,,0,0,0,0,0
B0DKD8VVXP,4.2,66.0,66,16,10,1,7
B0DLL3X4GB,4.0,2.0,45,55,0,0,0
B0DQ45VK7L,4.4,110.0,57,37,5,0,1
B0DPY2CF3V,4.4,44.0,74,7,6,8,5
B0DQ61B9XG,1.0,1.0,0,0,0,0,100
B0DMXPZYRX,4.7,26.0,75,20,5,0,0
B0DPWMNR8B,5.0,3.0,61,0,39,0,0
B0DQ29FXT5,4.2,26.0,69,9,13,4,5
B0DQL7WLNX,4.5,722.0,71,17,7,1,4
B0DPXT9XCQ,4.2,158.0,67,12,7,4,10
B0DN93X7JK,4.5,2.0,50,50,0,0,0
B0CXPPXWX9,3.5,2.0,51,0,0,49,0
B0DQSC1CZY,4.4,329.0,73,12,6,2,7
B0DN4LV8BW,4.0,2.0,50,0,50,0,0
B0DPCK5SNV,4.7,5.0,77,23,0,0,0
B0DQK542BK,4.6,40.0,67,20,7,3,3
B0DQ19JWG9,3.3,8.0,37,27,0,0,36
B0DQK5JH73,4.8,15.0,85,15,0,0,0
B0DQ15B9RG,3.6,10.0,30,31,8,13,18
B0DPJ9BBC3,4.6,31.0,73,19,8,0,0
B0DQHJHS4D,,,70,30,0,0,0
B0DL35XS5S,,,0,0,0,0,0
B0DN1M8B12,5.0,2.0,100,0,0,0,0
B0DKDRR96B,5.0,3.0,100,0,0,0,0
B0DM58S3KX,4.5,2.0,51,49,0,0,0
B0DMCLN11D,3.8,190.0,49,19,13,4,15
B0DM91N7HC,5.0,2.0,100,0,0,0,0
B0DL2XHLS4,3.2,11.0,37,13,13,11,26
B0DPX3HX7G,5.0,11.0,100,0,0,0,0
B0DPN77TC4,,,0,0,0,0,0
B0DNYGQQVR,4.5,4.0,35,38,27,0,0
B0DN1BYRYH,5.0,2.0,100,0,0,0,0
B0DLW6YLFD,,,0,0,0,0,0
B0DPFZZTX4,5.0,2.0,100,0,0,0,0
B0DL5Q15WK,3.6,12.0,52,9,11,11,17
B0DQ98YGC9,,,0,0,0,0,0
B0DQCW985X,,,0,0,0,0,0
B0DQ3KYC79,,,0,0,0,0,0
B0D8W4TGKH,,,0,0,0,0,0
B0DP6L42MF,4.0,1.0,0,100,0,0,0
B0DN2771KH,4.9,19.0,92,8,0,0,0
B0DPQ24W2R,4.9,22.0,93,7,0,0,0
B0DJ5FP3SR,5.0,39.0,90,0,0,10,0
B0DHZ6X3VD,4.0,1.0,0,100,0,0,0
B0DKXXNDDM,,,0,0,0,0,0
B0DP6VLT9Z,5.0,3.0,100,0,0,0,0
B0DPXZTYVD,,,0,0,0,0,0
B0DPWPJJ9F,,,0,0,0,0,0
B0DQFF6Q8Z,,,0,0,0,0,0
B0DQ61Z4Y3,4.9,23.0,93,7,0,0,0
