ASIN,Weight,Volumn,ProductSizeTier
B0DSL1XBCT,,44624.43,Undefined
B0DRCW7TNW,,578.25,Undefined
B0DSKGS9TD,,123934.73,Undefined
B0DSHFL7RX,,45924.75,Undefined
B0DSKV2DHV,,43214.47,Undefined
B0DRK5X26C,,918.55,Undefined
B0DS7D4M8R,,565.33,Undefined
B0DS881K13,,,Undefined
B0DP9LL4GQ,,918.55,Undefined
B0DQR73FQ5,,1216.74,Undefined
B0DR2RD55F,,2788.78,Undefined
B0DSGNVP39,,390.15,Undefined
B0DRF2MPPC,,322.25,Undefined
B0DRF1RLRP,,322.25,Undefined
B0DQLQ8NMZ,,107.7,Undefined
B0DQ8BHFL9,,16.8,Undefined
B0DN4TH35B,,592.47,Undefined
B0DQG663RS,,1524.38,Undefined
B0DQ83836P,,804.38,Undefined
B0DHP987JF,,1534.57,Undefined
B0DPHCFKRC,,153209.24,Undefined
B0DS5D1JGZ,,1700.86,Undefined
B0DQPX24CZ,,78002.42,Undefined
B0DS1PCG2G,,640.91,Undefined
B0DSG377JJ,,264.58,Undefined
B0DNJXLGGK,,220.95,Undefined
B0DS2JJDXJ,,1777.29,Undefined
B0DSBZ1581,,1726.12,Undefined
B0DS9LVFP1,,475.69,Undefined
B0DS1RH6J7,,939.43,Undefined
B0DS1V7SK6,,23.6,Undefined
B0DS5BHN1H,,1649.53,Undefined
B0DSHQ3NYV,,1077.34,Undefined
B0DPWS4873,,41017.73,Undefined
B0DS2M6YN1,,3122.06,Undefined
B0DR2QHVV4,,0.02,Undefined
B0DMSMCBRG,,24141.53,Undefined
B0DRTXZR5S,,675.4,Undefined
B0DLGL23L3,,20441.22,Undefined
B0DJVT51Q3,,417.48,Undefined
B0DP8BPC2J,,36.9,Undefined
B0DS46S3HX,,1213.31,Undefined
B0DPYW6PDN,,1005.89,Undefined
B0DNPRWVBT,,8899.16,Undefined
B0DQH4QKZV,,609.03,Undefined
B0DRV9BC43,,18.02,Undefined
B0DJQQ9Q7Q,,27300.85,Undefined
B0DRPBVT3S,,315.93,Undefined
B0DR1LJ5W2,,343.9,Undefined
B0DSPJZWFX,,281.55,Undefined
B0DPW8V2HG,,491.61,Undefined
B0DQL22Y32,,77.01,Undefined
B0DPFBH7B2,,24985.48,Undefined
B0DSPW6Y7Y,,37829.54,Undefined
B0DP44TT2N,,456.43,Undefined
B0DSPSNNP5,,0.02,Undefined
B0DSPVTK7K,,0.02,Undefined
B0DSPX6FRC,,0.02,Undefined
B0DM8SB2GG,,42728.89,Undefined
B0DM8R7JZN,,51873.78,Undefined
B0DSPMBSP3,,268.73,Undefined
B0DM8RSL1M,,61254.79,Undefined
B0DPPFDGSL,,13632.4,Undefined
B0DSPLR65L,,13627.07,Undefined
B0DSPJV22L,,1172.71,Undefined
B0DSPBVL8J,,1919.91,Undefined
B0DN6WV8DF,,805.03,Undefined
B0DSP92XNH,,1919.91,Undefined
B0DSPBGT7T,,539.4,Undefined
B0DSPFXMM7,,539.4,Undefined
B0DKMZLBNZ,,11503.72,Undefined
B0DLL75NVC,,192.49,Undefined
B0DMRCCRLW,,67.43,Undefined
B0DLL5DNJ9,,132.45,Undefined
B0DN6C1PG4,,95.79,Undefined
B0DQNL95K3,,12958.73,Undefined
B0DN6TGJLG,,740.88,Undefined
B0DJP13YQQ,,3152.53,Undefined
B0DSP54WNL,,306.89,Undefined
B0DQSHPKYC,,3603.27,Undefined
B0DSMX9LDJ,,1200.7,Undefined
B0DPWPSS2M,,45892.49,Undefined
B0DP2BZM9F,,245.15,Undefined
B0DSMC6W58,,786.58,Undefined
B0DSKY2BBN,,68916.13,Undefined
B0DSM7M4PH,,95274.39,Undefined
B0DPHSF4RQ,,6472.21,Undefined
B0DRXD3DGB,,819.35,Undefined
B0DP8CFJJW,,645.24,Undefined
B0DSKBTGV5,,17513.67,Undefined
B0DRXSQQPZ,,909.48,Undefined
B0DSFBQ74Z,,709.39,Undefined
B0DS54RCXC,,303.85,Undefined
B0DS4P3KPJ,,0.38,Undefined
B0DPM4GN2D,,528.71,Undefined
B0DSBB4YWT,,25.21,Undefined
B0DPHBH6N3,,0.0,Undefined
B0DMW54N42,,1966.45,Undefined
B0DMW32YY9,,8111.6,Undefined
B0DS4PGPGS,,346.26,Undefined
B0DR17DHT2,,419.15,Undefined
B0DR14RY1L,,419.15,Undefined
B0DS1NS6XB,,344.13,Undefined
B0DP6R3H8C,,7987.93,Undefined
B0DP6QBK98,,7371.68,Undefined
B0DR256B61,,665.26,Undefined
B0DSCZ54CN,,78.97,Undefined
B0DP62GCH7,,3742.35,Undefined
B0DMVY248D,,179.8,Undefined
B0DSHQ2BG3,,1365.04,Undefined
B0DSFHVJX9,,107.27,Undefined
B0CNVMY46H,,1809.0,Undefined
B0DSLWLN3J,,296.31,Undefined
B0DKBWKXZ4,,367.4,Undefined
B0DPHLY2PB,,4555.3,Undefined
B0DSK8C7HC,,4473.67,Undefined
B0DPFWLLJP,,104.58,Undefined
B0DNZFFT6K,,188.53,Undefined
B0DJM5XL35,,8286.64,Undefined
B0DRG2H4F8,,991.49,Undefined
B0DJM64C4Y,,8286.64,Undefined
B0DJM4S4DV,,8286.64,Undefined
B0DMDXG32V,,892.06,Undefined
B0DJM5MX8W,,10554.21,Undefined
B0DJM4WRFZ,,14519.01,Undefined
B0DMDZWXR2,,892.06,Undefined
B0DK9D3N7P,,5655.33,Undefined
B0DR1N89TY,,32450.48,Undefined
B0DSKYHJCP,,7623.36,Undefined
B0DSL15DZR,,3252.01,Undefined
B0DPH49NVS,,208.59,Undefined
B0DNMLP3J9,,4.37,Undefined
B0DS73PH7Q,,624.15,Undefined
B0DS71MHMJ,,624.15,Undefined
B0DSKVQWW7,,248.03,Undefined
B0DK11N9V3,,697.27,Undefined
B0DLNNCHJB,,16815.6,Undefined
B0DNPWNP45,,76592.11,Undefined
B0DSKN13K2,,1772.21,Undefined
B0DRD132PC,,3992.3,Undefined
B0DLGS8T32,,10452.32,Undefined
B0DSBS22NX,,117593.57,Undefined
B0DMV81N7D,,33271.9,Undefined
B0DR5JBTV4,,16.6,Undefined
B0DSKCT6QY,,1048.77,Undefined
B0DLW6F671,,97581.03,Undefined
B0DM1K697W,,1900.39,Undefined
B0DS5M3P4D,,111615.37,Undefined
B0DSBQ8FJZ,,56228.11,Undefined
B0DRG3513Q,,991.49,Undefined
B0DLW4M7MZ,,49849.45,Undefined
B0DS6H2JX8,,186.8,Undefined
B0DRV7KS7P,,624.15,Undefined
B0DP53WGCV,,156061.18,Undefined
B0DRSS36Z8,,1179.87,Undefined
B0DSBZGCR5,,884.9,Undefined
B0CSYWTCXS,,3156.49,Undefined
B0DSBWN7TN,,207.1,Undefined
B0DRV9NRX8,,12360.89,Undefined
B0DPW8NN3T,,1121.66,Undefined
B0DSBL5HSN,,114678.98,Undefined
B0DRJD5CVG,,5.88,Undefined
B0DPG1CTKS,,187.37,Undefined
B0DNP4HZFM,,276.52,Undefined
B0DPJVK3NS,,0.02,Undefined
B0DSBRR9RW,,3708.56,Undefined
B0DSB3L7L9,,12307.66,Undefined
B0DN19HJLM,,356.17,Undefined
B0DPQMX5BB,,532.71,Undefined
B0DPQQ3SGB,,532.71,Undefined
B0DPQNRTSP,,532.71,Undefined
B0DPQPBLF9,,532.71,Undefined
B0DSJ9X34M,,792.87,Undefined
B0DMVYNL8Y,,3385.78,Undefined
B0DMVYX2GH,,4786.46,Undefined
B0DP7CJ7TV,,17634.26,Undefined
B0DP2PYFZ9,,1263.17,Undefined
B0DSJ8NDGG,,14969.11,Undefined
B0DP2KJSV1,,3178.34,Undefined
B0DRNR214H,,0.0,Undefined
B0DQ4XTZDT,,0.1,Undefined
B0DPZXRGVX,,0.0,Undefined
B0DQ11ZH11,,0.0,Undefined
B0DPZVPW39,,392.27,Undefined
B0DQF1LBC3,,0.1,Undefined
B0DQ8KDVBH,,0.0,Undefined
B0DSJ26Y43,,1048.77,Undefined
B0DSJ22W5Q,,223.48,Undefined
B0DR9CSN91,,15.74,Undefined
B0DR9G5M8H,,17.37,Undefined
B0DR994BWT,,15.74,Undefined
B0DR99YD69,,15.74,Undefined
B0DR99D7VP,,15.74,Undefined
B0D7Z9HNTC,,135506.04,Undefined
B0DK75VS24,,64036.55,Undefined
B0DR98P112,,15.74,Undefined
B0DBT55BXW,,4096.77,Undefined
B0DRVCLQXG,,6135.97,Undefined
B0DR9BCLM8,,17.37,Undefined
B0DR9C2GTZ,,17.37,Undefined
B0DR9BVYMC,,17.37,Undefined
B0DR9BLCMF,,5.63,Undefined
B0DR9B5NPB,,15.74,Undefined
B0DR99K95K,,15.74,Undefined
B0DP54QD6P,,9111.7,Undefined
B0DR99T5TJ,,5.63,Undefined
B0DR98ZTFZ,,15.74,Undefined
B0DR9B71WD,,17.37,Undefined
B0DRV8BQ88,,53.98,Undefined
B0DSHZKHS3,,3146.32,Undefined
B0DF77FT8G,,8193.53,Undefined
B0DMNS3S3K,,34821.42,Undefined
B0DSHKDFV6,,27697.81,Undefined
B0DRCRWGKY,,67088.64,Undefined
B0DRFZBF17,,137.96,Undefined
B0DLMQN76N,,14990.56,Undefined
B0DNMCW4TW,,1821.13,Undefined
B0DNJFF8BG,,2340.46,Undefined
B0DNCLDM9D,,287.5,Undefined
B0DMJG6JKB,,3572.94,Undefined
B0DNS3V85G,,806.4,Undefined
B0DNPHWSGC,,239.99,Undefined
B0DNSTCX2G,,3072.13,Undefined
B0DLKFBW21,,1901.55,Undefined
B0DRFQPJ7D,,853.44,Undefined
B0DR81K94C,,165.18,Undefined
B0DMZGJLNJ,,41221.07,Undefined
B0DK6TDKXM,,132112.25,Undefined
B0DQKFSZQ4,,24321.39,Undefined
B0DSCS87MC,,14453.39,Undefined
B0DS24FVTX,,619.1,Undefined
B0DRTYM6S8,,564.89,Undefined
B0DQB2MF4C,,55.5,Undefined
B0DP6SGH85,,1706.75,Undefined
B0DQSHFLRK,,24912.84,Undefined
B0DRVT57CB,,4.95,Undefined
B0DQSYZ4L2,,13891.31,Undefined
B0DQZYZ657,,2060.48,Undefined
B0DR2PZY8S,,11783.94,Undefined
B0DR1HFZV7,,362.29,Undefined
B0DR2P2YQY,,8135.69,Undefined
B0DR2HBZPF,,10387.43,Undefined
B0DR2P8MXJ,,3820.81,Undefined
B0DPZJH7QS,,17509.02,Undefined
B0DR2GK9BC,,11155.46,Undefined
B0DSGFRN4C,,228.06,Undefined
B0DSGDS1NS,,181.15,Undefined
B0DNN6R84P,,6229.92,Undefined
B0DNN8FSST,,12300.86,Undefined
B0DNMSD8PK,,4075.56,Undefined
B0DQNRJ7PM,,0.1,Undefined
B0DSG18135,,16.39,Undefined
B0DNSH2LLH,,17567.06,Undefined
B0DSFZPVFV,,983.22,Undefined
B0DP78MKSR,,3308.97,Undefined
B0DLG4NM9G,,137085.98,Undefined
B0DNDQTHBD,,123529.79,Undefined
B0DN63G5YK,,801.32,Undefined
B0DNDQD42L,,8455.73,Undefined
B0DNDRPKYN,,728.28,Undefined
B0DMSQLBGW,,639.1,Undefined
B0DPRPFQWZ,,1398.01,Undefined
B0DRD1YX8P,,252.88,Undefined
B0D817R4ZT,,58363.09,Undefined
B0DP74SF4P,,3181.63,Undefined
B0DMSQ4BZG,,2298.1,Undefined
B0DP4K9KJP,,178.69,Undefined
B0DJ71GK1Y,,9290.89,Undefined
B0DJ71C775,,9290.89,Undefined
B0DSDDR3HZ,,1638.71,Undefined
B0DP8B2C4R,,9106.46,Undefined
B0DQ93W7KN,,50185.06,Undefined
B0DH2KRZ83,,21363.73,Undefined
B0DSD5TB62,,277.0,Undefined
B0DPF8VH77,,10189.48,Undefined
B0DNMLDSKN,,26353.84,Undefined
B0DP6YYBY8,,648.65,Undefined
B0CNKPMTL2,,1382.92,Undefined
B0DQL4Q2N2,,337.24,Undefined
B0DR5T7XJ9,,43203.75,Undefined
B0DS5YQKJ4,,1490.26,Undefined
B0DM7ZDQ7B,,27.21,Undefined
B0DJZ5JR44,,98.32,Undefined
B0DR2LL9ZW,,255.28,Undefined
B0DRHTB175,,16381.52,Undefined
B0DQ7HC34B,,8742.73,Undefined
B0DLJNW8RH,,16381.52,Undefined
B0DRTWWGP8,,1474.65,Undefined
B0DKJJX4K7,,4.24,Undefined
B0DS8R3SLM,,862.78,Undefined
B0DS9KXK84,,386.03,Undefined
B0DS9L2SB3,,369.55,Undefined
B0DRCHCR2P,,96519.81,Undefined
B0DNPDD3SH,,16.39,Undefined
B0DNPJGL4Z,,16.39,Undefined
B0DPZYJCCD,,38826.93,Undefined
B0DP5XJSSK,,9562.98,Undefined
B0DP4LMCFG,,575.0,Undefined
B0DSBZNGSG,,0.97,Undefined
B0DRSD8WZY,,1111.64,Undefined
B0DR7S84DJ,,188.93,Undefined
B0DQWZFWFW,,35592.7,Undefined
B0DPCPMMH8,,100.18,Undefined
B0DNH1QR9D,,43261.85,Undefined
B0DN68CNZG,,728.28,Undefined
B0DNHRQGF5,,1965.64,Undefined
B0DNH345ND,,50472.16,Undefined
B0DSBMDR8B,,143001.85,Undefined
B0DLMXJYTR,,39373.97,Undefined
B0DS64GT5Z,,111884.73,Undefined
B0DQ8FDX4V,,0.02,Undefined
B0DNPM12CX,,81.9,Undefined
B0DGTGYCLG,,19094.33,Undefined
B0DSBBFMWD,,1514.98,Undefined
B0DSBCMRZM,,1002.28,Undefined
B0DPF7H4CM,,53135.28,Undefined
B0DQ8KSGV2,,1101.72,Undefined
B0DSBBF8MF,,12313.11,Undefined
B0DM8RJH4Y,,83581.13,Undefined
B0DSBBPV9Z,,12313.11,Undefined
B0DSB8FDYN,,104099.48,Undefined
B0DQNPR1Q3,,74386.65,Undefined
B0DQNMKMCC,,63936.0,Undefined
B0DR912GTF,,64282.71,Undefined
B0DLKXRNKK,,1052.94,Undefined
B0DKXDPGKD,,369.78,Undefined
B0DP8Q15DK,,348.95,Undefined
B0DPHQDX9J,,329.89,Undefined
B0DLSN3LMP,,24248.77,Undefined
B0DKX7CC3W,,17231.7,Undefined
B0DL5PW8GC,,15148.83,Undefined
B0DQ8CBBJC,,396.7,Undefined
B0DRMXPW4G,,458.84,Undefined
B0DRPH9JZ1,,1413.79,Undefined
B0DRJB7JBL,,0.02,Undefined
B0DP8Y8ZXD,,4913.66,Undefined
B0DQ1BCWY5,,0.02,Undefined
B0DRJC6WNY,,0.02,Undefined
B0DS1XX85K,,443.15,Undefined
B0DQ1FHKVH,,0.02,Undefined
B0DRJDHKQ4,,29578.65,Undefined
B0DRG19F62,,0.02,Undefined
B0DP8R4J6D,,0.02,Undefined
B0DRT59B8Q,,1234.99,Undefined
B0D4LVMZ78,,5235.4,Undefined
B0DN1GXJG7,,4926.69,Undefined
B0DNSXP1GR,,985.06,Undefined
B0DPBS19NG,,16.39,Undefined
B0DM4DM4JW,,103.24,Undefined
B0DPFXCYWR,,323.32,Undefined
B0DNCP61DP,,672.53,Undefined
B0DLGBST25,,1117.88,Undefined
B0DLK49723,,606.54,Undefined
B0DRWBV867,,956.4,Undefined
B0DKSWRVMV,,83279.06,Undefined
B0DRFPQGVV,,578.14,Undefined
B0DRYDC1V3,,17888.29,Undefined
B0DKD4RFYW,,,Undefined
B0DRXMS1WT,,550.26,Undefined
B0DRC4HB9N,,958.73,Undefined
B0DK3LQ2FM,,1006.95,Undefined
B0DPCRNKQ6,,2548.74,Undefined
B0DS48DMK1,,24.64,Undefined
B0DRXF8RR7,,8521.7,Undefined
B0DRYN36N1,,29.63,Undefined
B0DS49PQP1,,58.99,Undefined
B0DP2SCML3,,1004.64,Undefined
B0DRYXYBVD,,33019.93,Undefined
B0DRYDB5B8,,17888.29,Undefined
B0DPCT9YKC,,16.39,Undefined
B0DMW2N54H,,3878.35,Undefined
B0DRYMPJ98,,35.63,Undefined
B0DPCSY4Z9,,16.39,Undefined
B0DRC4L3X8,,958.73,Undefined
B0DRCYZYWQ,,5754.84,Undefined
B0DQTVPQ6G,,723.16,Undefined
B0DRVPJKY2,,63499.87,Undefined
B0DP521SM5,,643.03,Undefined
B0DLB6S6DZ,,121.48,Undefined
B0DS1WN5S1,,127.87,Undefined
B0DPFSK24J,,1147.09,Undefined
B0DS8M8XF3,,21.7,Undefined
B0DM1P6CKL,,4588.27,Undefined
B0DRF8JLS2,,822.8,Undefined
B0DNDLC62H,,983.22,Undefined
B0DNSGMW78,,26701.74,Undefined
B0DLFJJXXY,,14622.31,Undefined
B0DL2LZ2MR,,5187.21,Undefined
B0DN6SPHX1,,740.88,Undefined
B0DK78CDSF,,74283.46,Undefined
B0DLMMCJCP,,16381.52,Undefined
B0DLMG5PR4,,16381.52,Undefined
B0DPF9Z1QY,,0.0,Undefined
B0DPF9KF1M,,0.0,Undefined
B0DRPB3W5G,,719.05,Undefined
B0DPH6LCXN,,0.0,Undefined
B0DRPD5D3L,,662.9,Undefined
B0DRPBHLW9,,994.73,Undefined
B0DPHSGHFL,,328.21,Undefined
B0D4432BYS,,16.39,Undefined
B0DRV4S7TP,,0.67,Undefined
B0DLNVRBSJ,,16381.52,Undefined
B0DQ7HBF75,,1061.88,Undefined
B0DP66Y8WX,,,Undefined
B0DS1PKN3F,,786.58,Undefined
B0DRJBJSJ2,,307.46,Undefined
B0DQXMXD1K,,6899.87,Undefined
B0DLWGSK3P,,5112.76,Undefined
B0DRJXY6KH,,632.77,Undefined
B0DQ7MW6JV,,1935.35,Undefined
B0DQQ5WDBN,,6851.5,Undefined
B0DQKSDB2S,,609.2,Undefined
B0DQVVMD4N,,1154.58,Undefined
B0DR2M6MY5,,8135.69,Undefined
B0DQQLJQX8,,1154.58,Undefined
B0DQTS1DYW,,3606.78,Undefined
B0DR2PTP1F,,1424.1,Undefined
B0DP6Q4KQK,,16186.64,Undefined
B0DRJ15RW8,,333.3,Undefined
B0DPM5JWXD,,918.55,Undefined
B0DQ7J94PN,,1952.45,Undefined
B0DP6S5FD3,,4451.27,Undefined
B0DP6RB9SS,,8059.71,Undefined
B0DQ5RJM14,,2452.13,Undefined
B0DP6RYT6N,,3175.59,Undefined
B0DJQNPGT4,,20114.97,Undefined
B0DQKPHQ43,,14.86,Undefined
B0DS6DVLRY,,4212.62,Undefined
B0DS66S168,,1174.13,Undefined
B0DQH3PZ5W,,66.4,Undefined
B0DQH776PQ,,238.19,Undefined
B0DS61ZYQJ,,1415.42,Undefined
B0DP6SMBR9,,7455.95,Undefined
B0DJ27R373,,8914.56,Undefined
B0DQPZDFN5,,5978.84,Undefined
B0DRF7B7D7,,6867.37,Undefined
B0DQLGB9KR,,370.9,Undefined
B0DJJM7KWC,,27117.62,Undefined
B0DP883FM8,,5.09,Undefined
B0DRV7G4V6,,36.05,Undefined
B0DRV231ML,,17.76,Undefined
B0DP872CTN,,767.51,Undefined
B0DNJFX59Z,,231.06,Undefined
B0DQ4ZKGJR,,64024.39,Undefined
B0DNJWJ7K3,,71.87,Undefined
B0DNLVM5WL,,71.87,Undefined
B0DPFD4KQS,,3407.66,Undefined
B0DPF722W5,,124.38,Undefined
B0DJ6WG2RC,,4836.16,Undefined
B0DJ8MB4W6,,715.82,Undefined
B0DJ6YTKDG,,2414.02,Undefined
B0DJ8MN2KM,,451.92,Undefined
B0DJ8NLMWF,,3866.61,Undefined
B0DJ8P2Q9P,,1622.85,Undefined
B0DLQ9DRRS,,19500.61,Undefined
B0DS41WMHJ,,151.86,Undefined
B0DRWMGW1R,,99.82,Undefined
B0DR28VZYX,,399.39,Undefined
B0DP25DCTN,,20.15,Undefined
B0DQ4RD4VQ,,0.0,Undefined
B0DL5NXN43,,113399.14,Undefined
B0DQSHDFL7,,822.3,Undefined
B0DQZNSWHF,,165.37,Undefined
B0DRT2TJN6,,190.81,Undefined
B0DRT21PGG,,165.37,Undefined
B0DRBHN9SY,,165.37,Undefined
B0DLKGCP6M,,113332.93,Undefined
B0DLKJT7F4,,79300.2,Undefined
B0DP6SWKKF,,6085.13,Undefined
B0DP6PLTG4,,857.84,Undefined
B0DP635J4W,,479.98,Undefined
B0DP6RYJZ6,,918.55,Undefined
B0DP6QFNK3,,537.42,Undefined
B0DPXFWYW2,,491.61,Undefined
B0DPXHF5WF,,6953.18,Undefined
B0DMQWFXRQ,,66821.53,Undefined
B0DQNJ6Y51,,0.02,Undefined
B0DPQRYYB3,,1315.92,Undefined
B0DNR6M84K,,2023.15,Undefined
B0DRFRM37G,,330.28,Undefined
B0DRFWLR69,,0.02,Undefined
B0DP94G5NP,,591.87,Undefined
B0DL5JWQPM,,29681.07,Undefined
B0DS294LR6,,1080.33,Undefined
B0DPHBTB2Y,,37888.7,Undefined
B0DS27VP46,,640.65,Undefined
B0DK1JDSGC,,1310.97,Undefined
B0DPW1ZW52,,0.01,Undefined
B0DS29JHY5,,420.33,Undefined
B0DM22VGN2,,127.24,Undefined
B0DLGVPBPJ,,1051.08,Undefined
B0DS238MCD,,110766.31,Undefined
B0DPGZDGNX,,348.95,Undefined
B0DQSG9D4W,,11701.71,Undefined
B0DMNVG5D2,,1974.67,Undefined
B0DR8F3CKF,,45.23,Undefined
B0DRF4TDMH,,77.87,Undefined
B0DRF3V42H,,64.35,Undefined
B0DRDKW3BK,,64.35,Undefined
B0DRDBVC6P,,52.31,Undefined
B0DS1WJMMZ,,826.12,Undefined
B0DS1VGFNV,,884.9,Undefined
B0DS1V8ND1,,701.68,Undefined
B0DQKHNQ29,,38811.59,Undefined
B0DHKRK7GH,,6175.44,Undefined
B0DP1WPZPR,,14526.28,Undefined
B0DM8NJZ9N,,78136.57,Undefined
B0DM8XSX73,,39888.99,Undefined
B0DRYR25R7,,1064.36,Undefined
B0DNW6H3QD,,3306.57,Undefined
B0DRRZ4D1K,,4672.99,Undefined
B0DQY2SZPW,,6858.33,Undefined
B0DNXS76VN,,877.58,Undefined
B0DNMX9CG7,,855.86,Undefined
B0DRHML4MR,,2041.97,Undefined
B0D9LR7PMW,,16026.71,Undefined
B0DRHPBVJ1,,16.39,Undefined
B0DRVMDX23,,13686.48,Undefined
B0DRHRYLMQ,,16.39,Undefined
B0DRHNQ51H,,16.39,Undefined
B0DRRTVWJZ,,,Undefined
B0DQB3YW3X,,785.38,Undefined
B0DQL8ZG5K,,597.8,Undefined
B0DNMRDQLD,,4916.12,Undefined
B0DNCVKDJF,,32301.27,Undefined
B0DQGHMQB5,,946.35,Undefined
B0DRZZ4KNH,,65.55,Undefined
B0DLL733NW,,431.78,Undefined
B0DLKB4XB1,,2016.73,Undefined
B0D2KVPBVF,,719.96,Undefined
B0DNWCB8TK,,80307.86,Undefined
B0DRV6FF3L,,905.39,Undefined
B0DRYZJNGW,,109.44,Undefined
B0DPSK2HS3,,946.8,Undefined
B0DKD1SM8K,,11889.84,Undefined
B0DP5XT453,,131.1,Undefined
B0DKD51TP5,,,Undefined
B0DKD45G9T,,6512.87,Undefined
B0DP63B3SN,,131.1,Undefined
B0DK6YYLT7,,,Undefined
B0DKD568WT,,,Undefined
B0DNSDPS29,,354.94,Undefined
B0DP6R7MWJ,,1575.46,Undefined
B0DPKRFNDH,,34662.33,Undefined
B0DPJQC8MM,,,Undefined
B0DK73VXQD,,,Undefined
B0DKD2GP8D,,6102.08,Undefined
B0DP65QLPR,,,Undefined
B0DKD432C7,,16387.06,Undefined
B0DPM3DX5V,,970.65,Undefined
B0DP6QYKWV,,976.84,Undefined
B0DP6625BP,,,Undefined
B0DP651NN4,,131.1,Undefined
B0DQPJJFFV,,982.37,Undefined
B0DP6PYVBB,,5279.34,Undefined
B0DP67VN17,,,Undefined
B0DPMS7L5Y,,340.4,Undefined
B0DGLR2YFJ,,3211.86,Undefined
B0DGLQY53Q,,393.29,Undefined
B0DRJVPRTH,,578.62,Undefined
B0DN1RN4LM,,525.66,Undefined
B0DN1QTG2H,,525.66,Undefined
B0DRYSW37X,,1893.16,Undefined
B0DQH3CGZ1,,1160.11,Undefined
B0DNDXVG1H,,363.36,Undefined
B0DPHPYLMK,,329.89,Undefined
B0DQ72NNPK,,2799.78,Undefined
B0DQ6YL2NB,,2799.78,Undefined
B0DRXW1GH2,,85802.67,Undefined
B0DQ4KJHLX,,0.0,Undefined
B0DQ12QJWM,,1716.71,Undefined
B0DNMPQR74,,57235.43,Undefined
B0DLNQ5C75,,6144.64,Undefined
B0DLSKM7K3,,660.86,Undefined
B0DJR5H5MH,,81.65,Undefined
B0DL919NB5,,625.04,Undefined
B0DNYSZPS6,,8971.92,Undefined
B0DQ4N89FF,,743.72,Undefined
B0DRXX911B,,13.11,Undefined
B0DP2CN6KC,,55302.8,Undefined
B0DPZRY5H7,,727.42,Undefined
B0DLSN3LML,,24231.55,Undefined
B0DP4KD7BQ,,24836.1,Undefined
B0DQ7FYJ8J,,39373.97,Undefined
B0DRDBXN1W,,26.91,Undefined
B0DRWPGGZ6,,884.9,Undefined
B0DLNJ7G1Q,,176.98,Undefined
B0DRWKJNVL,,64742.01,Undefined
B0DRVRPH9H,,1200.15,Undefined
B0DPBZQQDT,,1762.45,Undefined
B0DN94FLR3,,2.95,Undefined
B0DQP1KRCF,,892.28,Undefined
B0DP561BR3,,64662.33,Undefined
B0DPZWL9WF,,294.97,Undefined
B0DQJNCMYB,,226.35,Undefined
B0DN66FBF3,,35278.07,Undefined
B0DN5L6TQ7,,16714.81,Undefined
B0DR21M38K,,1980.75,Undefined
B0DMW6P6LS,,525.66,Undefined
B0DMZYVTN4,,525.66,Undefined
B0DMZSX7BX,,525.66,Undefined
B0DLWMQRKW,,487.03,Undefined
B0DLWP1Z3G,,487.03,Undefined
B0DLWN3F27,,487.03,Undefined
B0DLWHNBLR,,497.56,Undefined
B0DLWPDK5Q,,487.03,Undefined
B0DN159WQG,,525.66,Undefined
B0DN1DXTJS,,525.66,Undefined
B0DN13N74S,,525.66,Undefined
B0DMZVCWB8,,525.66,Undefined
B0DN19Y9MV,,525.66,Undefined
B0DN1L8HL7,,525.66,Undefined
B0DMZPPWVW,,525.66,Undefined
B0DMZHNSKV,,525.66,Undefined
B0DN1SFXKT,,525.66,Undefined
B0DN1RD2D8,,525.66,Undefined
B0DN5K7HYZ,,525.66,Undefined
B0DN5XH4TX,,525.66,Undefined
B0DN1T9BVT,,525.66,Undefined
B0DP7SLVGK,,348.95,Undefined
B0DRVTN3ZY,,719.96,Undefined
B0DRVRK5DW,,2281.05,Undefined
B0DRVRH3TG,,719.96,Undefined
B0DRVQ12Q4,,390.2,Undefined
B0DRVRRQY3,,884.9,Undefined
B0DQH8RR8Z,,161.55,Undefined
B0DRVM1CQB,,1808.83,Undefined
B0DNK4B5NB,,581.27,Undefined
B0DRVJBVQN,,163.87,Undefined
B0DK5F24HJ,,2969.53,Undefined
B0DM1P24TN,,3049.11,Undefined
B0DLMMFQ52,,39373.97,Undefined
B0DKFHGYYP,,80311.94,Undefined
B0DNSV6NHF,,40004.92,Undefined
B0DRVF4QJ7,,204.84,Undefined
B0DNDZQK6Q,,33050.85,Undefined
B0DP652QPG,,3195.48,Undefined
B0DNK2HPRZ,,184.35,Undefined
B0DHFZQH1R,,42905.17,Undefined
B0DPRQ62DL,,1398.01,Undefined
B0DNSW9GK4,,83462.59,Undefined
B0DMJWWV8D,,431.46,Undefined
B0DMJNHVVL,,431.46,Undefined
B0DNSWXB82,,74538.2,Undefined
B0DL5XKFGP,,81.94,Undefined
B0DRP9ZSRN,,3893.57,Undefined
B0DRCBJYGR,,520.71,Undefined
B0DP4KFTCR,,3195.48,Undefined
B0DNQ96BK2,,6346.33,Undefined
B0DK38F18Z,,46.7,Undefined
B0DKSDPKVV,,54876.18,Undefined
B0DFXS4M9X,,66039.87,Undefined
B0DPHF68YZ,,345.8,Undefined
B0DQH5RWNX,,559.15,Undefined
B0DJ8ZNPWQ,,38505.93,Undefined
B0DPML1ZJD,,104877.21,Undefined
